matchId,matchDuration,queueType,mapId,participantId1,championId1,spell1Id1,spell2Id1,highestAchievedSeasonTier1,winner1,kills1,deaths1,assists1,totalDamageDealtToChampions1,wardsPlaced1,wardsKilled1,inhibitorKills1,towerKills1,summonerId1,matchHistoryUri1,participantId2,championId2,spell1Id2,spell2Id2,highestAchievedSeasonTier2,winner2,kills2,deaths2,assists2,totalDamageDealtToChampions2,wardsPlaced2,wardsKilled2,inhibitorKills2,towerKills2,summonerId2,matchHistoryUri2,participantId3,championId3,spell1Id3,spell2Id3,highestAchievedSeasonTier3,winner3,kills3,deaths3,assists3,totalDamageDealtToChampions3,wardsPlaced3,wardsKilled3,inhibitorKills3,towerKills3,summonerId3,matchHistoryUri3,participantId4,championId4,spell1Id4,spell2Id4,highestAchievedSeasonTier4,winner4,kills4,deaths4,assists4,totalDamageDealtToChampions4,wardsPlaced4,wardsKilled4,inhibitorKills4,towerKills4,summonerId4,matchHistoryUri4,participantId5,championId5,spell1Id5,spell2Id5,highestAchievedSeasonTier5,winner5,kills5,deaths5,assists5,totalDamageDealtToChampions5,wardsPlaced5,wardsKilled5,inhibitorKills5,towerKills5,summonerId5,matchHistoryUri5,participantId6,championId6,spell1Id6,spell2Id6,highestAchievedSeasonTier6,winner6,kills6,deaths6,assists6,totalDamageDealtToChampions6,wardsPlaced6,wardsKilled6,inhibitorKills6,towerKills6,summonerId6,matchHistoryUri6,participantId7,championId7,spell1Id7,spell2Id7,highestAchievedSeasonTier7,winner7,kills7,deaths7,assists7,totalDamageDealtToChampions7,wardsPlaced7,wardsKilled7,inhibitorKills7,towerKills7,summonerId7,matchHistoryUri7,participantId8,championId8,spell1Id8,spell2Id8,highestAchievedSeasonTier8,winner8,kills8,deaths8,assists8,totalDamageDealtToChampions8,wardsPlaced8,wardsKilled8,inhibitorKills8,towerKills8,summonerId8,matchHistoryUri8,participantId9,championId9,spell1Id9,spell2Id9,highestAchievedSeasonTier9,winner9,kills9,deaths9,assists9,totalDamageDealtToChampions9,wardsPlaced9,wardsKilled9,inhibitorKills9,towerKills9,summonerId9,matchHistoryUri9,participantId10,championId10,spell1Id10,spell2Id10,highestAchievedSeasonTier10,winner10,kills10,deaths10,assists10,totalDamageDealtToChampions10,wardsPlaced10,wardsKilled10,inhibitorKills10,towerKills10,summonerId10,matchHistoryUri10
2055020453,1459,RANKED_SOLO_5x5,11,1,21,4,7,SILVER,TRUE,3,1,18,1,9,2,0,2,65069646,/v1/stats/player_history/NA1/227205186,2,150,4,12,SILVER,TRUE,11,3,8,3,9,1,0,1,31443154,/v1/stats/player_history/NA1/45954783,3,40,3,4,UNRANKED,TRUE,2,4,18,4,21,0,0,0,34492357,/v1/stats/player_history/NA1/48945472,4,238,4,14,GOLD,TRUE,7,3,10,3,7,0,0,0,58659674,/v1/stats/player_history/NA1/219716556,5,113,4,11,SILVER,TRUE,5,2,17,2,7,1,0,0,61183676,/v1/stats/player_history/NA1/223017355,6,15,7,4,PLATINUM,FALSE,4,5,4,5,9,1,0,0,22288963,/v1/stats/player_history/NA/35957342,7,5,4,11,UNRANKED,FALSE,3,6,5,6,9,3,0,0,48536342,/v1/stats/player_history/NA1/211744816,8,111,4,3,SILVER,FALSE,0,4,9,4,18,4,0,0,65501511,/v1/stats/player_history/NA1/227521025,9,157,14,4,UNRANKED,FALSE,5,5,3,5,8,1,0,1,53042001,/v1/stats/player_history/NA1/215740938,10,13,4,12,GOLD,FALSE,1,8,2,8,8,1,0,0,47014999,/v1/stats/player_history/NA1/209943172
2055020454,1604,RANKED_SOLO_5x5,11,1,236,7,4,GOLD,TRUE,2,1,7,1,5,0,1,4,26697332,/v1/stats/player_history/NA/41462098,2,17,4,14,GOLD,TRUE,4,3,5,3,4,0,0,2,22525117,/v1/stats/player_history/NA/36356576,3,62,11,4,UNRANKED,TRUE,8,1,5,1,8,1,1,2,71430310,/v1/stats/player_history/NA1/230820645,4,99,7,4,GOLD,TRUE,5,1,10,1,21,3,0,1,40999499,/v1/stats/player_history/NA1/203931681,5,105,12,4,GOLD,TRUE,9,2,5,2,9,2,0,0,24948423,/v1/stats/player_history/NA/39431541,6,254,11,3,GOLD,FALSE,1,5,1,5,8,4,0,0,534131,/v1/stats/player_history/NA/31597806,7,54,4,12,SILVER,FALSE,0,4,4,4,10,1,0,0,51064492,/v1/stats/player_history/NA1/213992094,8,1,4,14,PLATINUM,FALSE,6,5,1,5,9,1,0,1,41766245,/v1/stats/player_history/NA1/204597480,9,222,4,7,GOLD,FALSE,1,7,2,7,2,1,0,0,36644895,/v1/stats/player_history/NA1/51118199,10,201,4,3,SILVER,FALSE,0,7,3,7,13,2,0,0,47501036,/v1/stats/player_history/NA1/210260577
2055020491,1651,RANKED_SOLO_5x5,11,1,110,4,14,GOLD,TRUE,8,5,5,5,10,0,0,2,31622018,/v1/stats/player_history/NA1/46145352,2,13,12,4,PLATINUM,TRUE,13,3,1,3,6,0,0,0,47785713,/v1/stats/player_history/NA1/210705908,3,54,4,3,GOLD,TRUE,3,5,10,5,10,0,1,2,37756011,/v1/stats/player_history/NA1/200802150,4,77,4,11,GOLD,TRUE,4,2,11,2,11,4,0,3,25258613,/v1/stats/player_history/NA/39829560,5,29,7,4,GOLD,TRUE,6,6,5,6,2,1,0,2,31449868,/v1/stats/player_history/NA1/45869926,6,86,12,4,GOLD,FALSE,8,4,2,4,5,0,0,0,40855525,/v1/stats/player_history/NA1/203993844,7,107,11,4,SILVER,FALSE,5,6,6,6,7,1,0,0,45539728,/v1/stats/player_history/NA1/200726302,8,15,4,7,UNRANKED,FALSE,7,9,7,9,5,0,0,0,45412872,/v1/stats/player_history/NA1/208411932,9,103,4,14,GOLD,FALSE,0,9,7,9,6,0,0,0,22763621,/v1/stats/player_history/NA/36662352,10,412,12,4,GOLD,FALSE,1,6,8,6,21,2,0,1,44943256,/v1/stats/player_history/NA1/207644856
2055020502,1426,RANKED_SOLO_5x5,11,1,4,4,14,GOLD,TRUE,11,5,5,5,6,1,0,1,39485293,/v1/stats/player_history/NA1/202494843,2,21,4,7,GOLD,TRUE,7,3,12,3,8,0,0,5,66613608,/v1/stats/player_history/NA1/228157105,3,43,4,12,SILVER,TRUE,7,2,5,2,6,1,0,3,43521535,/v1/stats/player_history/NA1/206091887,4,5,4,11,SILVER,TRUE,4,2,6,2,6,1,0,0,47572627,/v1/stats/player_history/NA1/210310076,5,143,4,3,SILVER,TRUE,8,4,15,4,13,3,2,0,46183554,/v1/stats/player_history/NA1/209106415,6,62,11,4,GOLD,FALSE,4,7,4,7,6,0,0,0,49236979,/v1/stats/player_history/NA1/212303668,7,105,4,14,SILVER,FALSE,5,9,4,9,5,1,0,0,21793911,/v1/stats/player_history/NA/35321220,8,85,4,14,SILVER,FALSE,4,7,6,7,7,1,0,0,57296537,/v1/stats/player_history/NA1/219127789,9,11,12,4,SILVER,FALSE,1,8,0,8,3,0,0,1,31727844,/v1/stats/player_history/NA1/46570157,10,429,4,7,GOLD,FALSE,2,6,7,6,8,0,0,0,19100911,/v1/stats/player_history/NA/31795390
2055020513,1542,RANKED_SOLO_5x5,11,1,89,3,4,SILVER,TRUE,0,2,6,2,7,0,0,1,50946125,/v1/stats/player_history/NA1/213747347,2,236,7,4,SILVER,TRUE,5,0,3,0,0,0,0,1,21623099,/v1/stats/player_history/NA/35082499,3,5,4,11,UNRANKED,TRUE,3,2,1,2,7,0,0,0,71550271,/v1/stats/player_history/NA1/230821664,4,76,14,4,SILVER,TRUE,6,0,4,0,4,0,0,0,44454369,/v1/stats/player_history/NA1/207290780,5,54,12,4,SILVER,TRUE,7,0,2,0,4,0,0,0,65919257,/v1/stats/player_history/NA1/227624720,6,67,4,7,SILVER,FALSE,1,5,0,5,8,0,0,0,31196158,/v1/stats/player_history/NA1/45775477,7,23,12,11,SILVER,FALSE,1,4,1,4,10,0,0,2,50721324,/v1/stats/player_history/NA1/213271659,8,223,3,4,SILVER,FALSE,1,4,1,4,11,2,0,0,19958964,/v1/stats/player_history/NA/32735725,9,99,4,12,BRONZE,FALSE,1,2,0,2,4,0,0,0,19307616,/v1/stats/player_history/NA/32002093,10,14,4,12,UNRANKED,FALSE,0,6,1,6,4,0,0,0,71039805,/v1/stats/player_history/NA1/230650039
2055020534,1469,RANKED_SOLO_5x5,11,1,121,14,4,PLATINUM,TRUE,13,9,1,9,6,0,0,2,34983719,/v1/stats/player_history/NA1/49572989,2,37,3,4,PLATINUM,TRUE,0,4,10,4,15,2,0,0,155238,/v1/stats/player_history/NA/182077,3,107,4,11,GOLD,TRUE,7,1,4,1,5,2,0,1,45737345,/v1/stats/player_history/NA1/208849251,4,127,4,12,PLATINUM,TRUE,5,1,7,1,10,0,0,1,45179472,/v1/stats/player_history/NA1/207807896,5,67,4,7,GOLD,TRUE,0,5,4,5,3,0,1,1,40920041,/v1/stats/player_history/NA1/203857859,6,117,3,4,GOLD,FALSE,0,1,3,1,5,1,0,0,30184783,/v1/stats/player_history/NA1/44466491,7,59,4,14,GOLD,FALSE,2,7,2,7,7,0,0,1,59020471,/v1/stats/player_history/NA1/220047251,8,238,14,4,PLATINUM,FALSE,6,3,2,3,6,1,0,1,37150459,/v1/stats/player_history/NA1/200016264,9,157,12,4,PLATINUM,FALSE,4,9,6,9,0,0,0,1,22328535,/v1/stats/player_history/NA/36062060,10,62,11,4,PLATINUM,FALSE,8,5,4,5,5,2,0,0,56828699,/v1/stats/player_history/NA1/218823143
2055020567,1573,RANKED_SOLO_5x5,11,1,8,12,6,BRONZE,FALSE,1,5,1,5,3,0,0,0,66512029,/v1/stats/player_history/NA1/228062644,2,13,14,4,SILVER,FALSE,3,8,2,8,4,0,0,0,51728787,/v1/stats/player_history/NA1/214780485,3,23,11,6,SILVER,FALSE,4,7,3,7,5,0,0,0,22012319,/v1/stats/player_history/NA/35624678,4,131,14,4,SILVER,FALSE,5,10,0,10,11,0,0,0,53559298,/v1/stats/player_history/NA1/216264881,5,222,7,4,BRONZE,FALSE,1,6,4,6,8,0,0,0,19439709,/v1/stats/player_history/NA/32133593,6,67,4,7,BRONZE,TRUE,7,3,6,3,9,1,0,2,47842307,/v1/stats/player_history/NA1/210601468,7,17,4,14,BRONZE,TRUE,5,5,7,5,9,0,1,2,34081293,/v1/stats/player_history/NA1/48335891,8,53,4,14,UNRANKED,TRUE,6,3,11,3,7,0,0,2,62280030,/v1/stats/player_history/NA1/225751452,9,32,6,11,SILVER,TRUE,5,2,7,2,2,0,0,0,48062506,/v1/stats/player_history/NA1/211078813,10,7,4,14,BRONZE,TRUE,13,1,2,1,6,0,0,3,41763765,/v1/stats/player_history/NA1/204535089
2055020595,1409,RANKED_SOLO_5x5,11,1,98,3,4,PLATINUM,TRUE,1,0,6,0,24,3,0,0,26074351,/v1/stats/player_history/NA/40726786,2,120,6,11,DIAMOND,TRUE,8,2,3,2,2,2,1,0,20159554,/v1/stats/player_history/NA/33008864,3,51,4,7,PLATINUM,TRUE,4,2,6,2,7,1,0,3,23534684,/v1/stats/player_history/NA/37632460,4,24,12,4,PLATINUM,TRUE,5,5,2,5,10,2,0,2,32273555,/v1/stats/player_history/NA1/46990875,5,103,4,14,DIAMOND,TRUE,1,6,2,6,6,0,0,1,24058882,/v1/stats/player_history/NA/38301720,6,203,11,4,DIAMOND,FALSE,4,2,5,2,9,2,0,1,19316352,/v1/stats/player_history/NA/32010829,7,238,4,14,UNRANKED,FALSE,7,1,2,1,6,0,0,0,72341116,/v1/stats/player_history/NA1/231348985,8,41,4,12,GOLD,FALSE,2,7,3,7,6,0,0,0,20617349,/v1/stats/player_history/NA/33663547,9,53,3,4,DIAMOND,FALSE,1,5,3,5,14,1,0,0,50403640,/v1/stats/player_history/NA1/213011224,10,236,7,4,PLATINUM,FALSE,1,4,1,4,8,0,0,0,19238042,/v1/stats/player_history/NA/31932519
2055020685,1416,RANKED_SOLO_5x5,11,1,107,11,4,GOLD,TRUE,2,4,8,4,9,2,0,1,25342545,/v1/stats/player_history/NA/39879869,2,267,4,3,GOLD,TRUE,3,2,14,2,14,3,0,0,57000422,/v1/stats/player_history/NA1/218578633,3,34,4,14,GOLD,TRUE,4,1,3,1,10,1,0,0,20226372,/v1/stats/player_history/NA/33105121,4,119,7,4,GOLD,TRUE,8,4,3,4,8,0,0,2,59981430,/v1/stats/player_history/NA1/221325551,5,92,14,4,GOLD,TRUE,4,2,1,2,14,1,0,3,48182366,/v1/stats/player_history/NA1/44492815,6,36,12,4,GOLD,FALSE,4,4,2,4,8,5,0,0,21558820,/v1/stats/player_history/NA/34995119,7,55,4,14,PLATINUM,FALSE,5,3,3,3,5,1,0,0,42769656,/v1/stats/player_history/NA1/205135671,8,37,14,4,GOLD,FALSE,3,6,4,6,10,3,0,0,37067246,/v1/stats/player_history/NA1/200180246,9,62,4,11,SILVER,FALSE,1,4,5,4,6,1,0,0,36900671,/v1/stats/player_history/NA1/51406051,10,18,4,7,PLATINUM,FALSE,0,4,0,4,6,1,0,0,47146855,/v1/stats/player_history/NA1/209999318
2055020696,1358,RANKED_SOLO_5x5,11,1,131,4,14,GOLD,FALSE,2,7,3,7,9,1,0,0,34786042,/v1/stats/player_history/NA1/49218044,2,143,3,4,GOLD,FALSE,2,3,3,3,8,6,0,0,49238691,/v1/stats/player_history/NA1/212309131,3,35,11,14,GOLD,FALSE,3,4,5,4,7,0,0,0,39534619,/v1/stats/player_history/NA1/202473471,4,236,4,7,GOLD,FALSE,1,2,3,2,7,0,0,0,51485244,/v1/stats/player_history/NA1/214359976,5,106,4,12,SILVER,FALSE,4,4,1,4,5,0,0,0,23567781,/v1/stats/player_history/NA/37686990,6,21,4,7,GOLD,TRUE,5,1,1,1,5,0,0,0,30890667,/v1/stats/player_history/NA1/45161117,7,25,14,4,GOLD,TRUE,4,2,6,2,6,0,0,1,31336410,/v1/stats/player_history/NA1/45797274,8,201,4,3,SILVER,TRUE,0,2,5,2,17,1,0,1,29227154,/v1/stats/player_history/NA1/43483628,9,121,11,4,GOLD,TRUE,8,1,4,1,8,1,0,0,22365166,/v1/stats/player_history/NA/36116621,10,10,12,14,GOLD,TRUE,3,6,0,6,8,0,0,3,42240469,/v1/stats/player_history/NA1/204988814
2055020707,1465,RANKED_SOLO_5x5,11,1,37,3,4,UNRANKED,FALSE,0,6,0,6,5,0,0,0,22614147,/v1/stats/player_history/NA/36455964,2,83,4,12,BRONZE,FALSE,0,5,1,5,9,0,0,0,66102955,/v1/stats/player_history/NA1/227941016,3,238,14,4,UNRANKED,FALSE,3,4,0,4,4,0,0,0,67420371,/v1/stats/player_history/NA1/228731263,4,32,4,11,BRONZE,FALSE,4,4,0,4,6,1,0,0,49780517,/v1/stats/player_history/NA1/212489133,5,51,4,7,SILVER,FALSE,0,4,1,4,5,0,0,0,51643078,/v1/stats/player_history/NA1/214597233,6,11,4,11,BRONZE,TRUE,8,3,5,3,8,1,1,1,49130495,/v1/stats/player_history/NA1/211920306,7,1,14,4,SILVER,TRUE,8,1,3,1,7,0,0,0,37043947,/v1/stats/player_history/NA1/200103594,8,16,7,4,BRONZE,TRUE,1,0,8,0,14,0,0,0,68581682,/v1/stats/player_history/NA1/229307191,9,86,4,12,BRONZE,TRUE,4,1,3,1,5,0,1,4,37519043,/v1/stats/player_history/NA1/200641013,10,236,7,4,BRONZE,TRUE,2,2,7,2,3,0,0,0,40852045,/v1/stats/player_history/NA1/203903807
2055020720,1522,RANKED_SOLO_5x5,11,1,112,7,4,UNRANKED,TRUE,4,1,5,1,0,0,0,0,69349484,/v1/stats/player_history/NA1/229577352,2,62,12,4,UNRANKED,TRUE,4,0,5,0,9,0,1,3,69471965,/v1/stats/player_history/NA1/229895908,3,111,4,3,BRONZE,TRUE,1,1,12,1,6,1,0,2,51137615,/v1/stats/player_history/NA1/214090536,4,18,7,4,BRONZE,TRUE,14,2,3,2,10,0,1,4,35274408,/v1/stats/player_history/NA1/49808312,5,77,4,11,SILVER,TRUE,4,2,6,2,7,1,0,1,21784059,/v1/stats/player_history/NA/35307920,6,157,12,4,SILVER,FALSE,0,7,2,7,7,0,0,0,62265064,/v1/stats/player_history/NA1/226086949,7,5,11,4,SILVER,FALSE,2,5,0,5,9,1,0,0,21529383,/v1/stats/player_history/NA/34954857,8,104,3,4,BRONZE,FALSE,2,2,0,2,10,0,0,0,28881683,/v1/stats/player_history/NA1/43122977,9,53,3,4,SILVER,FALSE,0,6,2,6,13,0,0,1,69792931,/v1/stats/player_history/NA1/230128156,10,31,4,12,SILVER,FALSE,2,7,0,7,5,1,0,0,21256086,/v1/stats/player_history/NA/34574850
2055020727,1537,RANKED_SOLO_5x5,11,1,117,3,4,SILVER,FALSE,1,7,6,7,17,1,0,0,45242331,/v1/stats/player_history/NA1/43854816,2,61,4,21,UNRANKED,FALSE,2,9,1,9,3,4,0,0,68930694,/v1/stats/player_history/NA1/229435589,3,29,4,7,SILVER,FALSE,2,6,3,6,2,2,0,0,23771952,/v1/stats/player_history/NA/37889323,4,86,4,14,SILVER,FALSE,4,5,2,5,3,0,0,0,37531025,/v1/stats/player_history/NA1/200471598,5,11,4,11,GOLD,FALSE,8,7,3,7,9,2,0,0,22258532,/v1/stats/player_history/NA/35967674,6,201,4,3,SILVER,TRUE,3,2,17,2,19,1,0,0,46412997,/v1/stats/player_history/NA1/209413484,7,150,4,12,SILVER,TRUE,12,4,6,4,7,0,0,1,20082075,/v1/stats/player_history/NA/32902801,8,91,4,14,UNRANKED,TRUE,7,5,4,5,10,1,0,1,19944876,/v1/stats/player_history/NA/32713439,9,21,7,4,GOLD,TRUE,5,2,12,2,11,1,0,3,42122595,/v1/stats/player_history/NA1/204950012,10,2,6,11,SILVER,TRUE,7,4,10,4,5,0,0,1,25305320,/v1/stats/player_history/NA/39885747
2055020869,1494,RANKED_SOLO_5x5,11,1,13,12,4,UNRANKED,FALSE,6,8,3,8,12,0,0,0,43752915,/v1/stats/player_history/NA1/206381069,2,32,11,4,PLATINUM,FALSE,1,6,7,6,11,9,0,0,49720690,/v1/stats/player_history/NA1/212466630,3,63,14,4,DIAMOND,FALSE,2,8,8,8,15,2,1,1,23382090,/v1/stats/player_history/NA/37454316,4,236,7,4,UNRANKED,FALSE,7,5,1,5,10,3,0,2,24325911,/v1/stats/player_history/NA/38608688,5,157,14,4,DIAMOND,FALSE,4,5,0,5,9,1,0,1,26042250,/v1/stats/player_history/NA/40691417,6,106,4,11,PLATINUM,TRUE,11,4,4,4,8,1,0,2,45114983,/v1/stats/player_history/NA1/207962903,7,103,14,4,PLATINUM,TRUE,4,6,6,6,4,0,1,1,34986074,/v1/stats/player_history/NA1/49626676,8,267,3,4,DIAMOND,TRUE,2,3,22,3,15,8,0,1,37939161,/v1/stats/player_history/NA1/200889516,9,21,4,14,DIAMOND,TRUE,9,2,11,2,12,3,0,0,137600,/v1/stats/player_history/NA/164439,10,92,4,12,PLATINUM,TRUE,6,5,7,5,9,2,0,1,24023305,/v1/stats/player_history/NA/38257923
2055020880,1464,RANKED_SOLO_5x5,11,1,24,14,4,SILVER,FALSE,3,7,1,7,6,0,0,0,48722341,/v1/stats/player_history/NA1/211438436,2,238,4,14,BRONZE,FALSE,4,4,2,4,8,0,0,0,51565502,/v1/stats/player_history/NA1/214359678,3,201,4,3,BRONZE,FALSE,1,6,3,6,16,1,0,0,41892698,/v1/stats/player_history/NA1/204778896,4,29,7,4,UNRANKED,FALSE,1,5,0,5,7,0,0,0,46161119,/v1/stats/player_history/NA1/209066785,5,107,4,11,BRONZE,FALSE,4,7,3,7,8,1,0,0,57412649,/v1/stats/player_history/NA1/218957774,6,99,14,4,SILVER,TRUE,4,3,8,3,4,0,0,0,50961301,/v1/stats/player_history/NA1/213570199,7,222,4,7,SILVER,TRUE,9,4,5,4,8,0,0,4,26713579,/v1/stats/player_history/NA/41390336,8,19,4,11,BRONZE,TRUE,3,1,6,1,4,4,1,2,35699464,/v1/stats/player_history/NA1/50246514,9,75,12,6,SILVER,TRUE,10,3,1,3,6,0,1,3,51959498,/v1/stats/player_history/NA1/214803868,10,412,7,4,SILVER,TRUE,2,3,10,3,16,0,0,0,43450534,/v1/stats/player_history/NA1/205853161
2055020883,1603,RANKED_SOLO_5x5,11,1,267,4,3,GOLD,FALSE,1,6,13,6,25,4,0,0,176174,/v1/stats/player_history/NA/203013,2,11,11,4,PLATINUM,FALSE,4,8,1,8,10,1,0,0,34823938,/v1/stats/player_history/NA1/49384755,3,81,4,7,DIAMOND,FALSE,5,6,4,6,8,1,0,3,19771772,/v1/stats/player_history/NA/32486203,4,54,4,12,PLATINUM,FALSE,1,5,5,5,8,0,0,0,34044205,/v1/stats/player_history/NA1/48408586,5,34,4,14,PLATINUM,FALSE,5,3,5,3,10,0,0,0,30014110,/v1/stats/player_history/NA1/44244529,6,63,14,4,DIAMOND,TRUE,4,6,16,6,22,2,0,0,59153151,/v1/stats/player_history/NA1/220267128,7,48,12,4,PLATINUM,TRUE,5,2,6,2,12,3,0,4,42779213,/v1/stats/player_history/NA1/205133428,8,236,7,4,UNRANKED,TRUE,9,3,10,3,4,2,1,3,280857,/v1/stats/player_history/NA/307692,9,102,11,3,DIAMOND,TRUE,2,3,6,3,8,5,1,2,21244210,/v1/stats/player_history/NA/34551661,10,7,4,14,PLATINUM,TRUE,8,2,4,2,7,0,0,0,61575687,/v1/stats/player_history/NA1/223862376
2055020893,1418,RANKED_SOLO_5x5,11,1,99,21,4,BRONZE,TRUE,8,0,4,0,10,1,1,3,69192658,/v1/stats/player_history/NA1/229723950,2,8,4,6,BRONZE,TRUE,7,6,5,6,8,0,0,3,20971842,/v1/stats/player_history/NA/34175330,3,201,12,3,BRONZE,TRUE,2,2,6,2,7,0,0,0,25489151,/v1/stats/player_history/NA/40034227,4,39,4,11,BRONZE,TRUE,3,0,3,0,6,3,0,1,56874556,/v1/stats/player_history/NA1/218706405,5,96,4,7,BRONZE,TRUE,2,3,3,3,3,0,1,2,53084984,/v1/stats/player_history/NA1/215216041,6,222,4,12,BRONZE,FALSE,4,3,1,3,5,0,0,1,31804017,/v1/stats/player_history/NA1/46477474,7,44,4,3,BRONZE,FALSE,1,4,3,4,10,3,0,0,28860036,/v1/stats/player_history/NA1/43095199,8,35,11,14,BRONZE,FALSE,0,6,5,6,7,0,0,1,21308411,/v1/stats/player_history/NA/34650966,9,105,4,14,BRONZE,FALSE,1,5,4,5,8,0,0,0,50011686,/v1/stats/player_history/NA1/212618060,10,86,12,4,SILVER,FALSE,5,4,1,4,6,0,0,0,68072851,/v1/stats/player_history/NA1/228994127
2055020993,1264,RANKED_SOLO_5x5,11,1,25,4,3,SILVER,TRUE,4,1,7,1,9,3,0,0,25765847,/v1/stats/player_history/NA/40339427,2,33,11,4,UNRANKED,TRUE,2,1,4,1,4,3,0,0,38301237,/v1/stats/player_history/NA1/48381231,3,245,4,14,UNRANKED,TRUE,7,1,1,1,7,0,0,1,19429005,/v1/stats/player_history/NA/32122888,4,236,4,7,SILVER,TRUE,4,1,5,1,8,0,0,0,230448,/v1/stats/player_history/NA/257284,5,75,4,12,GOLD,TRUE,0,0,3,0,2,1,0,0,39940530,/v1/stats/player_history/NA1/202839968,6,54,12,4,SILVER,FALSE,1,2,0,2,6,0,0,0,29650461,/v1/stats/player_history/NA1/43777984,7,56,4,11,GOLD,FALSE,1,4,2,4,9,3,0,0,37543997,/v1/stats/player_history/NA1/200534308,8,84,14,4,GOLD,FALSE,1,2,3,2,4,0,0,0,38003733,/v1/stats/player_history/NA1/200994781,9,21,7,4,GOLD,FALSE,0,4,1,4,7,0,0,0,39871723,/v1/stats/player_history/NA1/202872282,10,16,3,4,SILVER,FALSE,1,5,0,5,8,1,0,0,33379356,/v1/stats/player_history/NA1/48066090
2055021049,1369,RANKED_SOLO_5x5,11,1,107,4,11,UNRANKED,TRUE,7,2,1,2,8,1,0,0,72901593,/v1/stats/player_history/NA1/231642681,2,18,4,7,UNRANKED,TRUE,3,1,3,1,5,1,0,3,29792840,/v1/stats/player_history/NA1/44074539,3,412,3,4,UNRANKED,TRUE,1,0,12,0,9,0,0,0,23127037,/v1/stats/player_history/NA/37126607,4,62,4,14,UNRANKED,TRUE,17,2,3,2,9,1,1,1,70391295,/v1/stats/player_history/NA1/230507761,5,13,1,4,UNRANKED,TRUE,4,5,5,5,7,0,0,1,50844970,/v1/stats/player_history/NA1/213688894,6,29,7,4,UNRANKED,FALSE,1,4,0,4,6,2,0,0,30658420,/v1/stats/player_history/NA1/44985023,7,20,4,11,UNRANKED,FALSE,2,6,2,6,9,0,0,0,31634415,/v1/stats/player_history/NA1/46097494,8,99,4,3,UNRANKED,FALSE,1,8,0,8,9,0,0,0,35799809,/v1/stats/player_history/NA1/50250340,9,63,14,4,UNRANKED,FALSE,4,6,2,6,5,1,0,0,53944322,/v1/stats/player_history/NA1/216538135,10,2,4,12,UNRANKED,FALSE,2,8,1,8,4,1,0,0,62223674,/v1/stats/player_history/NA1/226047248
2055021050,1444,RANKED_SOLO_5x5,11,1,62,11,4,BRONZE,TRUE,6,3,7,3,7,0,0,0,59529737,/v1/stats/player_history/NA1/220501197,2,238,4,14,BRONZE,TRUE,9,4,5,4,9,1,2,4,53791108,/v1/stats/player_history/NA1/207564787,3,17,12,14,BRONZE,TRUE,10,4,1,4,7,0,0,2,45429907,/v1/stats/player_history/NA1/208320394,4,51,4,12,BRONZE,TRUE,13,7,6,7,9,0,1,4,37031005,/v1/stats/player_history/NA1/200036198,5,53,4,3,BRONZE,TRUE,4,4,8,4,16,1,0,0,24918097,/v1/stats/player_history/NA/39254085,6,38,4,14,BRONZE,FALSE,5,8,5,8,4,0,0,0,25344686,/v1/stats/player_history/NA/39901376,7,45,3,4,BRONZE,FALSE,7,6,7,6,3,1,0,0,55999403,/v1/stats/player_history/NA1/217697593,8,64,4,11,BRONZE,FALSE,4,8,3,8,12,0,0,0,29644897,/v1/stats/player_history/NA1/43832493,9,222,7,4,UNRANKED,FALSE,4,11,1,11,3,0,0,0,72441880,/v1/stats/player_history/NA1/231382438,10,57,4,12,BRONZE,FALSE,2,10,8,10,7,0,0,0,49261418,/v1/stats/player_history/NA1/212141100
2055021051,1366,RANKED_SOLO_5x5,11,1,115,4,14,SILVER,FALSE,4,4,1,4,3,0,0,0,62252210,/v1/stats/player_history/NA1/225919054,2,122,12,14,SILVER,FALSE,1,9,0,9,5,0,0,0,61867046,/v1/stats/player_history/NA1/224866824,3,53,4,3,BRONZE,FALSE,0,7,4,7,8,0,0,0,56463068,/v1/stats/player_history/NA1/218227389,4,222,12,4,BRONZE,FALSE,1,9,0,9,3,1,0,0,41223452,/v1/stats/player_history/NA1/204237215,5,20,11,4,BRONZE,FALSE,1,3,1,3,4,0,0,0,38875309,/v1/stats/player_history/NA1/201728651,6,58,12,4,BRONZE,TRUE,13,1,3,1,2,1,1,2,26078362,/v1/stats/player_history/NA/40802191,7,161,12,4,BRONZE,TRUE,1,1,4,1,5,0,0,3,36210038,/v1/stats/player_history/NA1/50702746,8,24,4,11,BRONZE,TRUE,4,0,5,0,5,1,0,1,48082889,/v1/stats/player_history/NA1/211099926,9,18,4,7,SILVER,TRUE,10,2,5,2,7,0,0,1,69960260,/v1/stats/player_history/NA1/229995694,10,17,14,12,BRONZE,TRUE,3,3,12,3,4,0,0,0,46431697,/v1/stats/player_history/NA1/209382298
